17,52.359997,56.25,54.879997,56.25,0.0,0.0,2014-01-14T05:06:21.000-03:00,false,false,22.2,29.266666,Installation: KHome,Installation: Prima S.A.,admin@admin.com
18,51.36,60.48,56.770004,60.48,0.0,0.0,2014-01-14T05:15:26.000-03:00,false,false,19.333332,29.866665,Installation: KHome,Installation: Prima S.A.,admin@admin.com
19,49.54,55.879997,53.52,55.879997,0.0,0.0,2014-01-14T05:24:31.000-03:00,false,false,22.066666,0.56666666,Installation: KHome,Installation: Prima S.A.,admin@admin.com
20,50.86,54.23,47.55,54.23,0.0,0.0,2014-01-14T05:33:36.000-03:00,false,false,17.833332,1.4000001,Installation: KHome,Installation: Prima S.A.,admin@admin.com
21,49.27,57.84,40.49,57.84,0.0,0.0,2014-01-14T05:42:40.000-03:00,false,false,20.133333,31.433332,Installation: KHome,Installation: Prima S.A.,admin@admin.com
22,49.64,55.82,49.579998,55.82,0.0,0.0,2014-01-14T05:51:45.000-03:00,false,false,21.1,0.23333332,Installation: KHome,Installation: Prima S.A.,admin@admin.com
23,53.13,62.159996,45.76,62.159996,0.0,0.0,2014-01-14T06:00:50.000-03:00,false,false,60.333336,34.63333,Installation: KHome,Installation: Prima S.A.,admin@admin.com
24,53.19,62.809998,74.0,62.809998,10.0,0.0,2014-01-14T06:09:54.000-03:00,false,false,17.5,0.33333334,Installation: KHome,Installation: Prima S.A.,admin@admin.com
25,51.920002,62.269997,41.07,62.269997,0.0,30.000002,2014-01-14T06:18:56.000-03:00,false,false,21.766666,26.800001,Installation: KHome,Installation: Prima S.A.,admin@admin.com
26,55.769997,57.74,58.679996,57.74,0.0,40.0,2014-01-14T08:06:54.000-03:00,false,false,19.733334,31.433332,Installation: KHome,Installation: Prima S.A.,admin@admin.com
27,54.37,58.359997,61.64,58.359997,0.0,10.0,2014-01-14T08:15:58.000-03:00,false,false,21.633333,66.86667,Installation: KHome,Installation: Prima S.A.,admin@admin.com
28,63.58,65.729996,64.060005,65.729996,20.0,100.0,2014-01-14T08:25:02.000-03:00,false,false,40.86667,6.2,Installation: KHome,Installation: Prima S.A.,admin@admin.com
29,60.030003,61.0,57.9,61.0,0.0,30.000002,2014-01-14T08:34:07.000-03:00,false,false,15.533334,39.2,Installation: KHome,Installation: Prima S.A.,admin@admin.com
30,63.0,55.369995,59.76,55.369995,10.0,0.0,2014-01-14T08:43:11.000-03:00,false,false,13.933333,0.5333333,Installation: KHome,Installation: Prima S.A.,admin@admin.com
31,71.73,58.88,76.83,58.88,90.0,0.0,2014-01-14T08:52:15.000-03:00,false,false,53.433334,46.3,Installation: KHome,Installation: Prima S.A.,admin@admin.com
32,60.97,55.4,50.75,55.4,0.0,0.0,2014-01-14T09:01:18.000-03:00,false,false,21.366667,37.9,Installation: KHome,Installation: Prima S.A.,admin@admin.com
33,56.379997,54.79,40.72,54.79,0.0,0.0,2014-01-14T09:10:23.000-03:00,false,false,17.800001,38.333332,Installation: KHome,Installation: Prima S.A.,admin@admin.com
34,52.389996,56.35,54.100002,56.35,0.0,0.0,2014-01-14T09:19:27.000-03:00,false,false,23.133333,1.6666667,Installation: KHome,Installation: Prima S.A.,admin@admin.com
35,53.250004,57.68,53.289997,57.68,0.0,0.0,2014-01-14T09:28:32.000-03:00,false,false,35.3,51.0,Installation: KHome,Installation: Prima S.A.,admin@admin.com
36,49.239998,57.67,41.29,57.67,0.0,0.0,2014-01-14T09:37:36.000-03:00,false,false,26.366667,40.3,Installation: KHome,Installation: Prima S.A.,admin@admin.com
37,47.850002,56.86,39.42,56.86,0.0,0.0,2014-01-14T09:46:41.000-03:00,false,false,26.800001,37.4,Installation: KHome,Installation: Prima S.A.,admin@admin.com
38,50.18,55.43,40.99,55.43,0.0,0.0,2014-01-14T09:55:46.000-03:00,false,false,26.199999,0.1,Installation: KHome,Installation: Prima S.A.,admin@admin.com
39,53.109997,54.25,44.63,54.25,0.0,0.0,2014-01-14T10:04:50.000-03:00,false,false,26.066668,39.233334,Installation: KHome,Installation: Prima S.A.,admin@admin.com
40,53.2,56.370003,53.350002,56.370003,0.0,0.0,2014-01-14T10:13:55.000-03:00,false,false,24.699999,40.233334,Installation: KHome,Installation: Prima S.A.,admin@admin.com
41,50.129997,55.909996,42.16,55.909996,0.0,0.0,2014-01-14T10:23:00.000-03:00,false,false,23.3,41.633335,Installation: KHome,Installation: Prima S.A.,admin@admin.com
42,52.319996,56.39,51.33,56.39,0.0,0.0,2014-01-14T10:32:04.000-03:00,false,false,25.933334,40.4,Installation: KHome,Installation: Prima S.A.,admin@admin.com
43,54.62,58.27,53.8,58.27,0.0,0.0,2014-01-14T10:41:09.000-03:00,false,false,23.633333,71.76667,Installation: KHome,Installation: Prima S.A.,admin@admin.com
44,55.839996,56.71,58.55,56.71,0.0,0.0,2014-01-14T10:50:14.000-03:00,false,false,25.266665,35.733334,Installation: KHome,Installation: Prima S.A.,admin@admin.com
45,50.700005,59.77,46.99,59.77,0.0,0.0,2014-01-14T10:59:19.000-03:00,false,false,22.0,31.166666,Installation: KHome,Installation: Prima S.A.,admin@admin.com
46,51.120003,55.58,40.59,55.58,0.0,0.0,2014-01-14T11:08:23.000-03:00,false,false,30.066666,36.899998,Installation: KHome,Installation: Prima S.A.,admin@admin.com
47,55.08,56.5,51.62,56.5,0.0,0.0,2014-01-14T11:17:28.000-03:00,false,false,26.333332,40.13333,Installation: KHome,Installation: Prima S.A.,admin@admin.com
48,55.75,56.15,53.250004,56.15,0.0,0.0,2014-01-14T11:26:33.000-03:00,false,false,31.866667,34.36667,Installation: KHome,Installation: Prima S.A.,admin@admin.com
49,57.340004,59.48,58.469997,59.48,0.0,0.0,2014-01-14T11:30:08.000-03:00,false,false,28.400002,48.166664,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
50,54.84,57.08,57.43,57.08,0.0,0.0,2014-01-14T11:35:38.000-03:00,false,false,26.4,37.533333,Installation: KHome,Installation: Prima S.A.,admin@admin.com
51,49.579998,60.170002,48.010002,60.170002,0.0,0.0,2014-01-14T11:40:08.000-03:00,false,false,25.733334,31.766668,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
53,57.25,58.81,51.86,58.81,0.0,0.0,2014-01-14T11:44:43.000-03:00,false,false,30.033333,38.5,Installation: KHome,Installation: Prima S.A.,admin@admin.com
54,49.99,60.65,47.48,60.65,0.0,0.0,2014-01-14T11:49:11.000-03:00,false,false,20.6,0.0,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
55,65.56,67.95,66.36,67.95,40.0,40.0,2014-01-14T11:50:23.000-03:00,false,false,29.366667,0.9333333,Installation: CASA-LAVALLE,Installation: Telefonica de Argentina,nloreti@gmail.com
56,55.21,59.460003,59.640003,59.460003,0.0,0.0,2014-01-14T11:53:47.000-03:00,false,false,27.5,41.033333,Installation: KHome,Installation: Prima S.A.,admin@admin.com
57,52.109997,58.34,53.710003,58.34,0.0,50.0,2014-01-14T11:59:09.000-03:00,false,false,1.7666665,0.26666665,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
58,53.170002,57.38,50.520004,57.38,0.0,0.0,2014-01-14T12:02:52.000-03:00,false,false,21.033333,37.933334,Installation: KHome,Installation: Prima S.A.,admin@admin.com
59,56.269997,58.2,60.57,58.2,0.0,0.0,2014-01-14T12:11:57.000-03:00,false,false,18.766666,34.3,Installation: KHome,Installation: Prima S.A.,admin@admin.com
60,55.010002,55.269997,59.170002,55.269997,0.0,0.0,2014-01-14T12:21:02.000-03:00,false,false,21.133333,36.5,Installation: KHome,Installation: Prima S.A.,admin@admin.com
61,53.69,55.75,48.899998,55.75,0.0,0.0,2014-01-14T12:30:07.000-03:00,false,false,24.333334,36.899998,Installation: KHome,Installation: Prima S.A.,admin@admin.com
62,57.690002,61.629997,49.03,61.629997,10.0,10.0,2014-01-14T12:34:22.000-03:00,false,false,22.266666,58.899998,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
63,58.81,56.980003,60.96,56.980003,0.0,10.0,2014-01-14T12:35:18.000-03:00,false,false,17.7,0.16666667,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
64,55.159996,56.39,53.55,56.39,0.0,0.0,2014-01-14T12:39:12.000-03:00,false,false,22.300001,37.933334,Installation: KHome,Installation: Prima S.A.,admin@admin.com
65,61.32,55.949997,55.18,55.949997,10.0,0.0,2014-01-14T12:47:22.000-03:00,false,false,15.299999,40.63333,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
66,55.510002,54.170002,58.569996,54.170002,0.0,0.0,2014-01-14T12:48:18.000-03:00,false,false,20.366667,39.033333,Installation: KHome,Installation: Prima S.A.,admin@admin.com
67,62.35,55.519997,54.420002,55.519997,0.0,0.0,2014-01-14T12:48:22.000-03:00,false,false,16.566668,42.266666,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
68,61.440002,55.89,57.71,55.89,0.0,0.0,2014-01-14T12:49:17.000-03:00,false,false,2.1333332,66.26667,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
69,62.15,53.710003,63.010002,53.710003,0.0,0.0,2014-01-14T12:53:16.000-03:00,false,false,1.8333333,69.96667,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
70,54.8,55.12,53.460003,55.12,0.0,0.0,2014-01-14T12:57:22.000-03:00,false,false,57.36667,0.33333334,Installation: KHome,Installation: Prima S.A.,admin@admin.com
71,63.520004,52.09,61.870003,52.09,10.0,0.0,2014-01-14T13:02:19.000-03:00,false,false,1.3333334,73.13333,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
72,61.059998,56.58,62.29,56.58,30.000002,10.0,2014-01-14T13:06:26.000-03:00,false,false,21.066668,46.733334,Installation: KHome,Installation: Prima S.A.,admin@admin.com
73,64.15,57.370003,87.71,57.370003,80.0,70.0,2014-01-14T13:11:19.000-03:00,false,false,1.3666667,1.5666667,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
74,60.250004,57.99,94.04,57.99,100.0,100.0,2014-01-14T13:15:31.000-03:00,false,false,28.0,46.5,Installation: KHome,Installation: Prima S.A.,admin@admin.com
75,62.61,55.05,78.74,55.05,50.0,60.000004,2014-01-14T13:20:22.000-03:00,false,false,19.0,47.2,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
76,58.45,56.660004,47.74,56.660004,20.0,20.0,2014-01-14T13:26:36.000-03:00,false,false,28.400002,43.2,Installation: KHome,Installation: Prima S.A.,admin@admin.com
77,63.129997,54.3,51.670002,54.3,10.0,0.0,2014-01-14T13:29:22.000-03:00,false,false,1.8,45.033333,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
78,62.15,55.35,69.36,55.35,70.0,0.0,2014-01-14T13:35:41.000-03:00,false,false,22.833334,37.966667,Installation: KHome,Installation: Prima S.A.,admin@admin.com
79,63.9,55.989998,73.2,55.989998,50.0,0.0,2014-01-14T13:38:24.000-03:00,false,false,6.8333335,43.666668,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
80,64.560005,56.96,65.88,56.96,40.0,0.0,2014-01-14T13:44:45.000-03:00,false,false,32.4,43.1,Installation: KHome,Installation: Prima S.A.,admin@admin.com
81,60.78,55.17,60.82,55.17,30.000002,0.0,2014-01-14T13:47:26.000-03:00,false,false,8.299999,42.2,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
82,61.949997,55.65,90.03,55.65,80.0,0.0,2014-01-14T13:53:49.000-03:00,false,false,25.2,4.633333,Installation: KHome,Installation: Prima S.A.,admin@admin.com
83,59.609997,55.97,80.2,55.97,60.000004,0.0,2014-01-14T13:56:27.000-03:00,false,false,21.0,41.7,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
84,59.37,54.93,71.61,54.93,50.0,0.0,2014-01-14T14:02:54.000-03:00,false,false,22.933332,45.566666,Installation: KHome,Installation: Prima S.A.,admin@admin.com
85,58.87,57.620003,52.819996,57.620003,20.0,0.0,2014-01-14T14:05:29.000-03:00,false,false,2.2666667,66.7,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
86,56.410004,57.99,58.23,57.99,0.0,0.0,2014-01-14T14:11:59.000-03:00,false,false,24.033333,46.666668,Installation: KHome,Installation: Prima S.A.,admin@admin.com
87,56.480003,60.2,45.37,60.2,0.0,0.0,2014-01-14T14:14:31.000-03:00,false,false,2.0333333,76.8,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
88,54.91,58.48,50.340004,58.48,0.0,0.0,2014-01-14T14:21:03.000-03:00,false,false,28.033335,49.666668,Installation: KHome,Installation: Prima S.A.,admin@admin.com
89,56.46,62.190002,47.52,62.190002,0.0,0.0,2014-01-14T14:23:33.000-03:00,false,false,55.933334,71.26667,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
90,53.100002,61.22,50.0,61.22,0.0,0.0,2014-01-14T14:30:08.000-03:00,false,false,29.666666,49.2,Installation: KHome,Installation: Prima S.A.,admin@admin.com
91,55.4,62.949997,46.07,62.949997,0.0,0.0,2014-01-14T14:32:37.000-03:00,false,false,36.766666,78.1,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
92,54.82,62.370003,47.52,62.370003,0.0,0.0,2014-01-14T14:39:12.000-03:00,false,false,26.499998,47.1,Installation: KHome,Installation: Prima S.A.,admin@admin.com
93,55.800003,63.940002,52.03,63.940002,0.0,0.0,2014-01-14T14:41:42.000-03:00,false,false,3.7,60.766666,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
94,56.46,64.240005,50.059998,64.240005,0.0,10.0,2014-01-14T14:48:17.000-03:00,false,false,25.033335,45.333336,Installation: KHome,Installation: Prima S.A.,admin@admin.com
95,54.62,66.64,51.94,66.64,0.0,10.0,2014-01-14T14:50:45.000-03:00,false,false,17.5,68.566666,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
96,55.129997,64.32,53.280003,64.32,0.0,0.0,2014-01-14T14:57:22.000-03:00,false,false,32.466667,43.333332,Installation: KHome,Installation: Prima S.A.,admin@admin.com
97,58.73,68.29,52.23,68.29,0.0,0.0,2014-01-14T14:59:48.000-03:00,false,false,35.466667,71.933334,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
98,56.22,61.92,50.910004,61.92,0.0,0.0,2014-01-14T15:06:26.000-03:00,false,false,24.733334,45.833336,Installation: KHome,Installation: Prima S.A.,admin@admin.com
99,61.489998,68.14,57.690002,68.14,0.0,0.0,2014-01-14T15:08:49.000-03:00,false,false,30.166668,71.86667,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
100,53.500004,61.870003,51.49,61.870003,0.0,0.0,2014-01-14T15:15:31.000-03:00,false,false,27.333334,41.733334,Installation: KHome,Installation: Prima S.A.,admin@admin.com
101,59.149998,59.600002,54.070004,59.600002,0.0,0.0,2014-01-14T15:17:50.000-03:00,false,false,3.0666666,79.933334,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
102,55.22,66.28999,50.230003,66.28999,0.0,0.0,2014-01-14T15:24:36.000-03:00,false,false,26.033333,44.866665,Installation: KHome,Installation: Prima S.A.,admin@admin.com
103,58.350002,64.090004,58.8,64.090004,0.0,0.0,2014-01-14T15:26:44.000-03:00,false,false,1.5,6.0,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
104,53.09,66.54,51.18,66.54,0.0,60.000004,2014-01-14T15:33:41.000-03:00,false,false,26.199999,42.2,Installation: KHome,Installation: Prima S.A.,admin@admin.com
105,60.55,63.92,59.829998,63.92,0.0,30.000002,2014-01-14T15:36:44.000-03:00,false,false,27.900002,45.233334,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
106,56.54,66.46999,52.69,66.46999,0.0,0.0,2014-01-14T15:42:46.000-03:00,false,false,28.7,60.9,Installation: KHome,Installation: Prima S.A.,admin@admin.com
107,59.350002,63.870003,59.44,63.870003,0.0,0.0,2014-01-14T15:44:44.000-03:00,false,false,0.33333334,45.766666,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
108,59.27,69.15,61.799995,69.15,0.0,60.000004,2014-01-14T15:51:50.000-03:00,false,false,27.033333,48.100002,Installation: KHome,Installation: Prima S.A.,admin@admin.com
109,60.82,65.45,59.820004,65.45,0.0,20.0,2014-01-14T15:53:46.000-03:00,false,false,23.3,41.433334,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
110,57.300003,67.51,56.78,67.51,0.0,20.0,2014-01-14T16:00:55.000-03:00,false,false,19.666668,52.033337,Installation: KHome,Installation: Prima S.A.,admin@admin.com
111,61.29,64.72,65.79,64.72,0.0,0.0,2014-01-14T16:02:47.000-03:00,false,false,2.0333333,9.633333,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
112,56.339996,67.31,48.31,67.31,0.0,30.000002,2014-01-14T16:10:00.000-03:00,false,false,34.166668,13.2,Installation: KHome,Installation: Prima S.A.,admin@admin.com
113,59.069996,66.439995,57.56,66.439995,0.0,20.0,2014-01-14T16:11:49.000-03:00,false,false,22.066666,13.0,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
114,60.45,68.48,55.46,68.48,0.0,30.000002,2014-01-14T16:19:04.000-03:00,false,false,30.433332,54.100002,Installation: KHome,Installation: Prima S.A.,admin@admin.com
115,64.490005,66.729996,58.28,66.729996,10.0,50.0,2014-01-14T16:20:49.000-03:00,false,false,25.433334,51.5,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
116,61.690002,69.2,56.97,69.2,0.0,0.0,2014-01-14T16:28:08.000-03:00,false,false,24.466667,47.333332,Installation: KHome,Installation: Prima S.A.,admin@admin.com
117,65.72,65.85,61.839996,65.85,10.0,0.0,2014-01-14T16:29:50.000-03:00,false,false,0.2,44.100002,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
118,68.28,69.39,66.369995,69.39,30.000002,10.0,2014-01-14T16:37:12.000-03:00,false,false,33.199997,59.7,Installation: KHome,Installation: Prima S.A.,admin@admin.com
119,76.16,67.659996,64.72,67.659996,70.0,10.0,2014-01-14T16:38:52.000-03:00,false,false,27.366669,54.033333,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
120,72.61,68.37,151.94,68.37,100.0,0.0,2014-01-14T16:46:34.000-03:00,false,false,33.1,63.966667,Installation: KHome,Installation: Prima S.A.,admin@admin.com
121,73.22,72.57,120.799995,72.57,100.0,100.0,2014-01-14T16:47:54.000-03:00,false,false,27.566666,58.600002,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
122,63.78,70.22,70.51,70.22,30.000002,30.000002,2014-01-14T16:55:42.000-03:00,false,false,37.3,58.433334,Installation: KHome,Installation: Prima S.A.,admin@admin.com
123,58.74,80.81,52.51,80.81,0.0,50.0,2014-01-14T17:04:47.000-03:00,false,false,33.733334,62.800003,Installation: KHome,Installation: Prima S.A.,admin@admin.com
124,62.260002,87.73,57.72,87.73,0.0,90.0,2014-01-14T17:13:52.000-03:00,false,false,42.233334,63.1,Installation: KHome,Installation: Prima S.A.,admin@admin.com
125,76.89,87.91,127.5,87.91,100.0,80.0,2014-01-14T17:17:04.000-03:00,false,false,9.4,36.333336,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
126,62.1,86.2,56.89,86.2,0.0,0.0,2014-01-14T17:22:57.000-03:00,false,false,43.733334,92.833336,Installation: KHome,Installation: Prima S.A.,admin@admin.com
127,60.26,81.12,56.35,81.12,0.0,60.000004,2014-01-14T17:32:05.000-03:00,false,false,29.699999,72.76667,Installation: KHome,Installation: Prima S.A.,admin@admin.com
128,62.9,79.07,59.640003,79.07,0.0,100.0,2014-01-14T17:41:10.000-03:00,false,false,26.666668,59.333332,Installation: KHome,Installation: Prima S.A.,admin@admin.com
129,65.92,76.72,74.82,76.72,70.0,100.0,2014-01-14T17:49:50.000-03:00,false,false,28.733334,26.266666,Installation: KHome,Installation: Prima S.A.,admin@admin.com
130,69.42,79.299995,90.9,79.299995,90.0,80.0,2014-01-14T17:54:14.000-03:00,false,false,36.1,60.266666,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
131,69.32,79.84,91.07,79.84,100.0,90.0,2014-01-14T17:55:13.000-03:00,false,false,37.36667,56.966667,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
132,69.2,79.47,86.22,79.47,80.0,90.0,2014-01-14T17:56:11.000-03:00,false,false,38.100002,58.033337,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
133,68.21,77.89,81.87,77.89,80.0,0.0,2014-01-14T17:57:09.000-03:00,false,false,25.6,78.899994,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
134,63.260002,73.659996,73.32,73.659996,50.0,40.0,2014-01-14T17:59:55.000-03:00,false,false,48.833336,69.833336,Installation: KHome,Installation: Prima S.A.,admin@admin.com
135,52.59,67.229996,52.49,67.229996,0.0,70.0,2014-01-14T18:09:00.000-03:00,false,false,58.36667,59.399998,Installation: KHome,Installation: Prima S.A.,admin@admin.com
136,59.210003,65.7,58.350002,65.7,0.0,10.0,2014-01-14T18:10:13.000-03:00,false,false,37.266666,72.86667,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
137,57.57,65.41,57.66,65.41,0.0,30.000002,2014-01-14T18:11:11.000-03:00,false,false,3.4333334,68.066666,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
138,57.75,65.17,53.13,65.17,0.0,20.0,2014-01-14T18:12:10.000-03:00,false,false,48.3,65.433334,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
139,58.84,62.739998,59.030003,62.739998,0.0,10.0,2014-01-14T18:13:08.000-03:00,false,false,45.633335,61.833336,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
140,52.62,59.149998,57.25,59.149998,0.0,0.0,2014-01-14T18:18:05.000-03:00,false,false,46.86667,47.5,Installation: KHome,Installation: Prima S.A.,admin@admin.com
141,56.92,59.780003,51.59,59.780003,0.0,10.0,2014-01-14T18:48:13.000-03:00,false,false,48.166664,59.13333,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
142,56.72,56.68,44.54,56.68,0.0,0.0,2014-01-14T18:54:23.000-03:00,false,false,23.4,41.4,Installation: KHome,Installation: Prima S.A.,admin@admin.com
143,57.4,57.73,54.56,57.73,0.0,0.0,2014-01-14T18:56:15.000-03:00,false,false,42.133335,53.2,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
144,55.58,54.77,58.719997,54.77,0.0,0.0,2014-01-14T19:03:28.000-03:00,false,false,33.199997,46.233334,Installation: KHome,Installation: Prima S.A.,admin@admin.com
145,59.37,58.59,60.02,58.59,0.0,0.0,2014-01-14T19:05:15.000-03:00,false,false,4.9666667,60.63333,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
146,58.07,56.57,60.37,56.57,0.0,0.0,2014-01-14T19:15:34.000-03:00,false,false,37.933334,50.9,Installation: KHome,Installation: Prima S.A.,admin@admin.com
147,57.71,58.579998,47.18,58.579998,0.0,0.0,2014-01-14T19:16:17.000-03:00,false,false,42.2,65.53333,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
148,57.11,59.359997,62.47,59.359997,0.0,0.0,2014-01-14T19:23:38.000-03:00,false,false,24.733334,46.36667,Installation: KHome,Installation: Prima S.A.,admin@admin.com
149,57.1,58.569996,46.37,58.569996,0.0,0.0,2014-01-14T19:25:18.000-03:00,false,false,0.76666665,1.6333334,Installation: Ubuntu,Installation: Prima S.A.,admin@admin.com
150,61.53,65.48,44.15,65.48,0.0,60.000004,2014-01-14T20:19:59.000-03:00,false,false,3.1,42.2,Installation: CASA-LAVALLE,Installation: Telefonica de Argentina,nloreti@gmail.com
151,55.17,71.69,49.97,71.69,0.0,100.0,2014-01-14T20:29:03.000-03:00,false,false,47.266666,22.866667,Installation: CASA-LAVALLE,Installation: Telefonica de Argentina,nloreti@gmail.com
152,56.510002,78.6,49.329998,78.6,0.0,50.0,2014-01-14T20:38:07.000-03:00,false,false,52.2,69.46667,Installation: CASA-LAVALLE,Installation: Telefonica de Argentina,nloreti@gmail.com
153,55.18,73.7,57.03,73.7,0.0,90.0,2014-01-14T20:47:12.000-03:00,false,false,46.9,63.666664,Installation: CASA-LAVALLE,Installation: Telefonica de Argentina,nloreti@gmail.com
154,61.43,73.67,57.97,73.67,0.0,100.0,2014-01-14T20:56:16.000-03:00,false,false,41.5,51.300003,Installation: CASA-LAVALLE,Installation: Telefonica de Argentina,nloreti@gmail.com
155,60.41,74.049995,58.3,74.049995,0.0,100.0,2014-01-14T21:06:20.000-03:00,false,false,68.73334,49.3,Installation: CASA-LAVALLE,Installation: Telefonica de Argentina,nloreti@gmail.com
156,55.58,60.000004,53.500004,60.000004,0.0,0.0,2014-01-14T21:12:35.000-03:00,false,false,26.300001,41.100002,Installation: KHome,Installation: Prima S.A.,admin@admin.com
